KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Klassifikationssystem_ID
26671;13915;EAA463v001;pc-5.0
26672;13915;EAA465v001;pc-5.0
26673;13915;EAB118v001;pc-5.0
26674;13915;EAB121v001;pc-5.0
26675;13915;EAB123v001;pc-5.0
26676;13916;EAA304v001;pc-5.0
26677;13916;EAA842v001;pc-5.0
26678;13916;EAB038v001;pc-5.0
26679;13917;AAB371v001;pc-5.0
26680;13917;EAB144v001;pc-5.0
26681;13917;EAD384v001;pc-5.0
26682;13918;AAB371v001;pc-5.0
26683;13918;EAA198v001;pc-5.0
26684;13918;EAA995v001;pc-5.0
26685;13918;EAB131v001;pc-5.0
26686;13919;AAA004v001;pc-5.0
26687;13919;AAA270v001;pc-5.0
26688;13919;AAA289v001;pc-5.0
26689;13919;AAA291v001;pc-5.0
26690;13919;AAA297v001;pc-5.0
26691;13919;AAA298v001;pc-5.0
26692;13919;AAA302v001;pc-5.0
26693;13919;AAA326v001;pc-5.0
26694;13919;AAC702v001;pc-5.0
26695;13919;AAC712v001;pc-5.0
26696;13921;AAA008v001;pc-5.0
26697;13921;AAA180v001;pc-5.0
26698;13921;AAA270v001;pc-5.0
26699;13921;EAA346v001;pc-5.0
26700;13921;EAA432v001;pc-5.0
26701;13922;AAA008v001;pc-5.0
26702;13922;AAA180v001;pc-5.0
26703;13922;AAA270v001;pc-5.0
26704;13922;EAA346v001;pc-5.0
26705;13922;EAA432v001;pc-5.0
26706;13923;AAA270v001;pc-5.0
26707;13923;AAC520v001;pc-5.0
26708;13923;EAA153v001;pc-5.0
26709;13923;EAA154v001;pc-5.0
26710;13923;EAA156v001;pc-5.0
26711;13923;EAA464v001;pc-5.0
26712;13923;EAA796v001;pc-5.0
26713;13923;EAB118v001;pc-5.0
26714;13923;EAB119v001;pc-5.0
26715;13924;EAA579v001;pc-5.0
26716;13924;EAA580v001;pc-5.0
26717;13924;EAA581v001;pc-5.0
26718;13936;AAA063v001;pc-5.0
26719;13936;AAA113v001;pc-5.0
26720;13936;AAA164v001;pc-5.0
26721;13936;AAA270v001;pc-5.0
26722;13936;AAC520v001;pc-5.0
26723;13936;EAA153v001;pc-5.0
26724;13936;EAA154v001;pc-5.0
26725;13936;EAA281v001;pc-5.0
26726;13936;EAA316v001;pc-5.0
26727;13936;EAA463v001;pc-5.0
26728;13936;EAA464v001;pc-5.0
26729;13936;EAA465v001;pc-5.0
26730;13936;EAA791v001;pc-5.0
26731;13936;EAA796v001;pc-5.0
26732;13936;EAB118v001;pc-5.0
26733;13936;EAB122v001;pc-5.0
26734;13936;EAB123v001;pc-5.0
26735;13937;AAB371v001;pc-5.0
26736;13937;EAD263v001;pc-5.0
26737;13937;EAE159v001;pc-5.0
26738;13941;EAA579v001;pc-5.0
26739;13941;EAA580v001;pc-5.0
26740;13941;EAA581v001;pc-5.0
26741;13941;EAA582v001;pc-5.0
26742;13948;AAA004v001;pc-5.0
26743;13948;AAA270v001;pc-5.0
26744;13948;AAA289v001;pc-5.0
26745;13948;AAA291v001;pc-5.0
26746;13948;AAA297v001;pc-5.0
26747;13948;AAA298v001;pc-5.0
26748;13948;AAA302v001;pc-5.0
26749;13948;AAA326v001;pc-5.0
26750;13948;AAA348v001;pc-5.0
26751;13948;AAA415v001;pc-5.0
26752;13948;AAC702v001;pc-5.0
26753;13948;AAC712v001;pc-5.0
26754;13948;EAA200v001;pc-5.0
26755;13948;EAA532v001;pc-5.0
26756;13948;EAA855v001;pc-5.0
26757;13948;EAA976v001;pc-5.0
26758;13948;EAB134v001;pc-5.0
26759;13948;EAC115v001;pc-5.0
26760;13957;AAA270v001;pc-5.0
26761;13957;AAC520v001;pc-5.0
26762;13957;EAA463v001;pc-5.0
26763;13957;EAA796v001;pc-5.0
26764;13961;AAA270v001;pc-5.0
26765;13961;EAA154v001;pc-5.0
26766;13961;EAA463v001;pc-5.0
26767;13961;EAA464v001;pc-5.0
26768;13961;EAA465v001;pc-5.0
26769;13961;EAB120v001;pc-5.0
26770;13962;EAA304v001;pc-5.0
26771;13962;EAB038v001;pc-5.0
26772;13964;AAA270v001;pc-5.0
26773;13964;AAC967v001;pc-5.0
26774;13964;EAA156v001;pc-5.0
26775;13964;EAA463v001;pc-5.0
26776;13964;EAB119v001;pc-5.0
26777;13965;EAA581v001;pc-5.0
26778;13965;EAA582v001;pc-5.0
26779;13973;AAA270v001;pc-5.0
26780;13973;AAC520v001;pc-5.0
26781;13973;EAA463v001;pc-5.0
26782;13973;EAB123v001;pc-5.0
26783;13975;AAA004v001;pc-5.0
26784;13975;AAA270v001;pc-5.0
26785;13975;AAA289v001;pc-5.0
26786;13975;AAA291v001;pc-5.0
26787;13975;AAA297v001;pc-5.0
26788;13975;AAA298v001;pc-5.0
26789;13975;AAA302v001;pc-5.0
26790;13975;AAA326v001;pc-5.0
26791;13975;AAC702v001;pc-5.0
26792;13975;AAC712v001;pc-5.0
26793;13976;AAA270v001;pc-5.0
26794;13976;AAC520v001;pc-5.0
26795;13977;EAA579v001;pc-5.0
26796;13977;EAA580v001;pc-5.0
26797;13977;EAA581v001;pc-5.0
26798;13983;AAA063v001;pc-5.0
26799;13983;AAA270v001;pc-5.0
26800;13983;EAB120v001;pc-5.0
26801;13984;AAA008v001;pc-5.0
26802;13984;EAB038v001;pc-5.0
26803;13988;AAA004v001;pc-5.0
26804;13988;AAA270v001;pc-5.0
26805;13988;AAA289v001;pc-5.0
26806;13988;AAA291v001;pc-5.0
26807;13988;AAA297v001;pc-5.0
26808;13988;AAA298v001;pc-5.0
26809;13988;AAA302v001;pc-5.0
26810;13988;AAA326v001;pc-5.0
26811;13988;AAC702v001;pc-5.0
26812;13988;AAC712v001;pc-5.0
26813;13989;EAA057v001;pc-5.0
26814;13989;EAA157v001;pc-5.0
26815;13990;AAA113v001;pc-5.0
26816;13990;AAA270v001;pc-5.0
26817;13990;AAC520v001;pc-5.0
26818;13990;AAC821v001;pc-5.0
26819;13990;EAA153v001;pc-5.0
26820;13990;EAA154v001;pc-5.0
26821;13990;EAA156v001;pc-5.0
26822;13990;EAA463v001;pc-5.0
26823;13990;EAA464v001;pc-5.0
26824;13990;EAA465v001;pc-5.0
26825;13990;EAB117v001;pc-5.0
26826;13990;EAB118v001;pc-5.0
26827;13990;EAB119v001;pc-5.0
26828;13991;EAA579v001;pc-5.0
26829;13991;EAA580v001;pc-5.0
26830;14005;AAA063v001;pc-5.0
26831;14005;AAA270v001;pc-5.0
26832;14005;AAC821v001;pc-5.0
26833;14005;EAA154v001;pc-5.0
26834;14005;EAA999v001;pc-5.0
26835;14005;EAB118v001;pc-5.0
26836;14005;EAB123v001;pc-5.0
26837;14008;AAA004v001;pc-5.0
26838;14008;AAA270v001;pc-5.0
26839;14008;AAA289v001;pc-5.0
26840;14008;AAA291v001;pc-5.0
26841;14008;AAA297v001;pc-5.0
26842;14008;AAA298v001;pc-5.0
26843;14008;AAA302v001;pc-5.0
26844;14008;AAA326v001;pc-5.0
26845;14008;AAC702v001;pc-5.0
26846;14008;AAC712v001;pc-5.0
26847;14009;EAA057v001;pc-5.0
26848;14009;EAA157v001;pc-5.0
26849;14010;AAA113v001;pc-5.0
26850;14010;AAA270v001;pc-5.0
26851;14010;AAC520v001;pc-5.0
26852;14010;AAC821v001;pc-5.0
26853;14010;EAA153v001;pc-5.0
26854;14010;EAA154v001;pc-5.0
26855;14010;EAA156v001;pc-5.0
26856;14010;EAA463v001;pc-5.0
26857;14010;EAA464v001;pc-5.0
26858;14010;EAA465v001;pc-5.0
26859;14010;EAB117v001;pc-5.0
26860;14010;EAB118v001;pc-5.0
26861;14010;EAB119v001;pc-5.0
26862;14021;AAC520v001;pc-5.0
26863;14021;AAC821v001;pc-5.0
26864;14021;EAA153v001;pc-5.0
26865;14021;EAA154v001;pc-5.0
26866;14021;EAA463v001;pc-5.0
26867;14021;EAB118v001;pc-5.0
26868;14021;EAB123v001;pc-5.0
26869;14023;AAA270v001;pc-5.0
26870;14023;EAA057v001;pc-5.0
26871;14023;EAA158v001;pc-5.0
26872;14023;EAA159v001;pc-5.0
26873;14024;AAA008v001;pc-5.0
26874;14024;AAA113v001;pc-5.0
26875;14024;AAC520v001;pc-5.0
26876;14024;AAC821v001;pc-5.0
26877;14024;EAA153v001;pc-5.0
26878;14024;EAA154v001;pc-5.0
26879;14024;EAA156v001;pc-5.0
26880;14024;EAA463v001;pc-5.0
26881;14024;EAB118v001;pc-5.0
26882;14024;EAB119v001;pc-5.0
26883;14026;AAA008v001;pc-5.0
26884;14026;AAA067v001;pc-5.0
26885;14026;AAA270v001;pc-5.0
26886;14026;EAA524v001;pc-5.0
26887;14026;EAA577v001;pc-5.0
26888;14029;AAA063v001;pc-5.0
26889;14029;AAA270v001;pc-5.0
26890;14029;AAC520v001;pc-5.0
26891;14029;EAA154v001;pc-5.0
26892;14029;EAA463v001;pc-5.0
26893;14029;EAA999v001;pc-5.0
26894;14029;EAB118v001;pc-5.0
26895;14029;EAB120v001;pc-5.0
26896;14029;EAB123v001;pc-5.0
26897;14030;AAB371v001;pc-5.0
26898;14030;EAD263v001;pc-5.0
26899;14030;EAE159v001;pc-5.0
26900;14034;AAA004v001;pc-5.0
26901;14034;AAA270v001;pc-5.0
26902;14034;AAA289v001;pc-5.0
26903;14034;AAA291v001;pc-5.0
26904;14034;AAA297v001;pc-5.0
26905;14034;AAA298v001;pc-5.0
26906;14034;AAA302v001;pc-5.0
26907;14034;AAA326v001;pc-5.0
26908;14034;AAC702v001;pc-5.0
26909;14034;AAC712v001;pc-5.0
26910;14035;EAA057v001;pc-5.0
26911;14035;EAA157v001;pc-5.0
26912;14036;AAA113v001;pc-5.0
26913;14036;AAA270v001;pc-5.0
26914;14036;AAC520v001;pc-5.0
26915;14036;AAC821v001;pc-5.0
26916;14036;EAA153v001;pc-5.0
26917;14036;EAA154v001;pc-5.0
26918;14036;EAA156v001;pc-5.0
26919;14036;EAA463v001;pc-5.0
26920;14036;EAA464v001;pc-5.0
26921;14036;EAA465v001;pc-5.0
26922;14036;EAA796v001;pc-5.0
26923;14036;EAB117v001;pc-5.0
26924;14036;EAB118v001;pc-5.0
26925;14036;EAB119v001;pc-5.0
26926;14037;EAA579v001;pc-5.0
26927;14037;EAA580v001;pc-5.0
26928;14052;AAA131v001;pc-5.0
26929;14052;AAA270v001;pc-5.0
26930;14052;EAA072v001;pc-5.0
26931;14052;EAA088v001;pc-5.0
26932;14052;EAA089v001;pc-5.0
26933;14053;AAA008v001;pc-5.0
26934;14053;AAA244v001;pc-5.0
26935;14053;EAA555v001;pc-5.0
26936;14053;EAA556v001;pc-5.0
26937;14054;AAA270v001;pc-5.0
26938;14054;EAA561v001;pc-5.0
26939;14054;EAA753v001;pc-5.0
26940;14055;AAA270v001;pc-5.0
26941;14055;EAA017v001;pc-5.0
26942;14055;EAA019v001;pc-5.0
26943;14055;EAA021v001;pc-5.0
26944;14055;EAA022v001;pc-5.0
26945;14055;EAA095v001;pc-5.0
26946;14055;EAA097v001;pc-5.0
26947;14055;EAA109v001;pc-5.0
26948;14055;EAA214v001;pc-5.0
26949;14055;EAA216v001;pc-5.0
26950;14055;EAA217v001;pc-5.0
26951;14055;EAA219v001;pc-5.0
26952;14055;EAA299v001;pc-5.0
26953;14055;EAA306v001;pc-5.0
26954;14055;EAA372v001;pc-5.0
26955;14055;EAA373v001;pc-5.0
26956;14055;EAA374v001;pc-5.0
26957;14055;EAA375v001;pc-5.0
26958;14055;EAA377v001;pc-5.0
26959;14055;EAA380v001;pc-5.0
26960;14055;EAA382v001;pc-5.0
26961;14055;EAA383v001;pc-5.0
26962;14055;EAA385v001;pc-5.0
26963;14055;EAA386v001;pc-5.0
26964;14055;EAA388v001;pc-5.0
26965;14055;EAA391v001;pc-5.0
26966;14055;EAA394v001;pc-5.0
26967;14055;EAA396v001;pc-5.0
26968;14055;EAA400v001;pc-5.0
26969;14055;EAA401v001;pc-5.0
26970;14055;EAA402v001;pc-5.0
26971;14055;EAA403v001;pc-5.0
26972;14055;EAA404v001;pc-5.0
26973;14055;EAA405v001;pc-5.0
26974;14055;EAA409v001;pc-5.0
26975;14055;EAA454v001;pc-5.0
26976;14055;EAA461v001;pc-5.0
26977;14055;EAA468v001;pc-5.0
26978;14055;EAA470v001;pc-5.0
26979;14055;EAA477v001;pc-5.0
26980;14055;EAA484v001;pc-5.0
26981;14055;EAA486v001;pc-5.0
26982;14055;EAA490v001;pc-5.0
26983;14055;EAA491v001;pc-5.0
26984;14055;EAA758v001;pc-5.0
26985;14055;EAA759v001;pc-5.0
26986;14055;EAA760v001;pc-5.0
26987;14055;EAA829v001;pc-5.0
26988;14055;EAA859v001;pc-5.0
26989;14055;EAA860v001;pc-5.0
26990;14055;EAA861v001;pc-5.0
26991;14055;EAA867v001;pc-5.0
26992;14055;EAA868v001;pc-5.0
26993;14055;EAB014v001;pc-5.0
26994;14056;AAA004v001;pc-5.0
26995;14056;AAA008v001;pc-5.0
26996;14056;AAA107v001;pc-5.0
26997;14056;AAA109v001;pc-5.0
26998;14056;AAA112v001;pc-5.0
26999;14056;AAA270v001;pc-5.0
27000;14056;AAA289v001;pc-5.0
27001;14056;AAA291v001;pc-5.0
27002;14056;AAA297v001;pc-5.0
27003;14056;AAA298v001;pc-5.0
27004;14056;AAA302v001;pc-5.0
27005;14056;AAA326v001;pc-5.0
27006;14056;AAA327v001;pc-5.0
27007;14056;AAA415v001;pc-5.0
27008;14056;AAA563v001;pc-5.0
27009;14056;AAA596v001;pc-5.0
27010;14056;AAB901v001;pc-5.0
27011;14056;AAC048v001;pc-5.0
27012;14056;AAC702v001;pc-5.0
27013;14056;AAC712v001;pc-5.0
27014;14056;EAA075v001;pc-5.0
27015;14056;EAA655v001;pc-5.0
27016;14056;EAA697v001;pc-5.0
27017;14056;EAA774v001;pc-5.0
27018;14056;EAA855v001;pc-5.0
27019;14056;EAB134v001;pc-5.0
27020;14058;EAA259v001;pc-5.0
27021;14058;EAA618v001;pc-5.0
27022;14058;EAB001v001;pc-5.0
27023;14058;EAB479v001;pc-5.0
27024;14058;EAB480v001;pc-5.0
27025;14058;EAB481v001;pc-5.0
27026;14058;EAB492v001;pc-5.0
27027;14058;EAB493v001;pc-5.0
27028;14058;EAB494v001;pc-5.0
27029;14058;EAD421v001;pc-5.0
27030;14058;EAD422v001;pc-5.0
27031;14058;EAD423v001;pc-5.0
27032;14058;EAD424v001;pc-5.0
27033;14059;AAA025v001;pc-5.0
27034;14059;AAA067v001;pc-5.0
27035;14059;AAA109v001;pc-5.0
27036;14059;AAA112v001;pc-5.0
27037;14059;AAA270v001;pc-5.0
27038;14061;AAA008v001;pc-5.0
27039;14061;EAB469v001;pc-5.0
27040;14061;EAB470v001;pc-5.0
27041;14061;EAB471v001;pc-5.0
27042;14061;EAB472v001;pc-5.0
27043;14061;EAB473v001;pc-5.0
27044;14061;EAB474v001;pc-5.0
27045;14061;EAB475v001;pc-5.0
27046;14061;EAB476v001;pc-5.0
27047;14061;EAB477v001;pc-5.0
27048;14061;EAB478v001;pc-5.0
27049;14062;AAA270v001;pc-5.0
27050;14062;EAB430v001;pc-5.0
27051;14062;EAB431v001;pc-5.0
27052;14062;EAB432v001;pc-5.0
27053;14062;EAB433v001;pc-5.0
27054;14062;EAB434v001;pc-5.0
27055;14062;EAB435v001;pc-5.0
27056;14062;EAB436v001;pc-5.0
27057;14062;EAB437v001;pc-5.0
27058;14062;EAB438v001;pc-5.0
27059;14062;EAB439v001;pc-5.0
27060;14062;EAB440v001;pc-5.0
27061;14062;EAB441v001;pc-5.0
27062;14062;EAB442v001;pc-5.0
27063;14062;EAB443v001;pc-5.0
27064;14062;EAB444v001;pc-5.0
27065;14062;EAB445v001;pc-5.0
27066;14062;EAB446v001;pc-5.0
27067;14062;EAB447v001;pc-5.0
27068;14062;EAB448v001;pc-5.0
27069;14062;EAB449v001;pc-5.0
27070;14062;EAB450v001;pc-5.0
27071;14062;EAB451v001;pc-5.0
27072;14062;EAB452v001;pc-5.0
27073;14062;EAB453v001;pc-5.0
27074;14062;EAB454v001;pc-5.0
27075;14062;EAB455v001;pc-5.0
27076;14062;EAB456v001;pc-5.0
27077;14062;EAB457v001;pc-5.0
27078;14062;EAB458v001;pc-5.0
27079;14062;EAB459v001;pc-5.0
27080;14062;EAB460v001;pc-5.0
27081;14062;EAB461v001;pc-5.0
27082;14062;EAB462v001;pc-5.0
27083;14062;EAB463v001;pc-5.0
27084;14062;EAB464v001;pc-5.0
27085;14062;EAB465v001;pc-5.0
27086;14062;EAB466v001;pc-5.0
27087;14063;AAA270v001;pc-5.0
27088;14063;EAA055v001;pc-5.0
27089;14063;EAA515v001;pc-5.0
27090;14063;EAA560v001;pc-5.0
27091;14063;EAA595v001;pc-5.0
27092;14063;EAA692v001;pc-5.0
27093;14063;EAB417v001;pc-5.0
27094;14063;EAB418v001;pc-5.0
27095;14063;EAB419v001;pc-5.0
27096;14063;EAB420v001;pc-5.0
27097;14063;EAB421v001;pc-5.0
27098;14063;EAB422v001;pc-5.0
27099;14063;EAB423v001;pc-5.0
27100;14063;EAB424v001;pc-5.0
27101;14063;EAB425v001;pc-5.0
27102;14063;EAB426v001;pc-5.0
27103;14063;EAB427v001;pc-5.0
27104;14063;EAB428v001;pc-5.0
27105;14063;EAB429v001;pc-5.0
27106;14064;AAC836v001;pc-5.0
27107;14064;EAB496v001;pc-5.0
27108;14064;EAB510v001;pc-5.0
27109;14064;EAD424v001;pc-5.0
27110;14065;AAA270v001;pc-5.0
27111;14065;EAB497v001;pc-5.0
27112;14065;EAB498v001;pc-5.0
27113;14065;EAB499v001;pc-5.0
27114;14065;EAB501v001;pc-5.0
27115;14065;EAB502v001;pc-5.0
27116;14074;AAA270v001;pc-5.0
27117;14074;AAA289v001;pc-5.0
27118;14074;AAA297v001;pc-5.0
27119;14074;AAA326v001;pc-5.0
27120;14074;AAC702v001;pc-5.0
27121;14074;AAC712v001;pc-5.0
27122;14077;AAA017v001;pc-5.0
27123;14077;AAB093v001;pc-5.0
27124;14080;AAA270v001;pc-5.0
27125;14080;AAD098v001;pc-5.0
27126;14080;EAA017v001;pc-5.0
27127;14080;EAA019v001;pc-5.0
27128;14080;EAA021v001;pc-5.0
27129;14080;EAA022v001;pc-5.0
27130;14080;EAA095v001;pc-5.0
27131;14080;EAA097v001;pc-5.0
27132;14080;EAA109v001;pc-5.0
27133;14080;EAA214v001;pc-5.0
27134;14080;EAA216v001;pc-5.0
27135;14080;EAA217v001;pc-5.0
27136;14080;EAA219v001;pc-5.0
27137;14080;EAA299v001;pc-5.0
27138;14080;EAA306v001;pc-5.0
27139;14080;EAA372v001;pc-5.0
27140;14080;EAA373v001;pc-5.0
27141;14080;EAA374v001;pc-5.0
27142;14080;EAA375v001;pc-5.0
27143;14080;EAA377v001;pc-5.0
27144;14080;EAA380v001;pc-5.0
27145;14080;EAA383v001;pc-5.0
27146;14080;EAA385v001;pc-5.0
27147;14080;EAA386v001;pc-5.0
27148;14080;EAA388v001;pc-5.0
27149;14080;EAA391v001;pc-5.0
27150;14080;EAA394v001;pc-5.0
27151;14080;EAA396v001;pc-5.0
27152;14080;EAA400v001;pc-5.0
27153;14080;EAA401v001;pc-5.0
27154;14080;EAA402v001;pc-5.0
27155;14080;EAA403v001;pc-5.0
27156;14080;EAA404v001;pc-5.0
27157;14080;EAA405v001;pc-5.0
27158;14080;EAA409v001;pc-5.0
27159;14080;EAA454v001;pc-5.0
27160;14080;EAA461v001;pc-5.0
27161;14080;EAA468v001;pc-5.0
27162;14080;EAA470v001;pc-5.0
27163;14080;EAA477v001;pc-5.0
27164;14080;EAA484v001;pc-5.0
27165;14080;EAA486v001;pc-5.0
27166;14080;EAA490v001;pc-5.0
27167;14080;EAA491v001;pc-5.0
27168;14080;EAA758v001;pc-5.0
27169;14080;EAA759v001;pc-5.0
27170;14080;EAA760v001;pc-5.0
27171;14080;EAA829v001;pc-5.0
27172;14080;EAA859v001;pc-5.0
27173;14080;EAA860v001;pc-5.0
27174;14080;EAA861v001;pc-5.0
27175;14080;EAA867v001;pc-5.0
27176;14080;EAA868v001;pc-5.0
27177;14080;EAB014v001;pc-5.0
27178;14084;AAA025v001;pc-5.0
27179;14084;AAA112v001;pc-5.0
27180;14084;AAA270v001;pc-5.0
27181;14089;AAA004v001;pc-5.0
27182;14089;AAA008v001;pc-5.0
27183;14089;AAA107v001;pc-5.0
27184;14089;AAA109v001;pc-5.0
27185;14089;AAA112v001;pc-5.0
27186;14089;AAA270v001;pc-5.0
27187;14089;AAA289v001;pc-5.0
27188;14089;AAA291v001;pc-5.0
27189;14089;AAA297v001;pc-5.0
27190;14089;AAA298v001;pc-5.0
27191;14089;AAA302v001;pc-5.0
27192;14089;AAA326v001;pc-5.0
27193;14089;AAA327v001;pc-5.0
27194;14089;AAA415v001;pc-5.0
27195;14089;AAA563v001;pc-5.0
27196;14089;AAA596v001;pc-5.0
27197;14089;AAB901v001;pc-5.0
27198;14089;AAC048v001;pc-5.0
27199;14089;AAC702v001;pc-5.0
27200;14089;AAC712v001;pc-5.0
27201;14089;EAA075v001;pc-5.0
27202;14089;EAA655v001;pc-5.0
27203;14089;EAA697v001;pc-5.0
27204;14089;EAA774v001;pc-5.0
27205;14089;EAA855v001;pc-5.0
27206;14089;EAB134v001;pc-5.0
27207;14090;AAA011v001;pc-5.0
27208;14090;AAA270v001;pc-5.0
27209;14090;AAA384v001;pc-5.0
27210;14090;AAA967v001;pc-5.0
27211;14091;AAC193v001;pc-5.0
27212;14091;EAA083v001;pc-5.0
27213;14091;EAA234v001;pc-5.0
27214;14093;AAA008v001;pc-5.0
27215;14093;AAA244v001;pc-5.0
27216;14093;EAA555v001;pc-5.0
27217;14093;EAA556v001;pc-5.0
27218;14100;AAA025v001;pc-5.0
27219;14100;AAA067v001;pc-5.0
27220;14100;AAA109v001;pc-5.0
27221;14100;AAA112v001;pc-5.0
27222;14100;AAA270v001;pc-5.0
27223;14104;AAA244v001;pc-5.0
27224;14104;EAA555v001;pc-5.0
27225;14104;EAA556v001;pc-5.0
27226;14106;AAA270v001;pc-5.0
27227;14106;EAA561v001;pc-5.0
27228;14106;EAA753v001;pc-5.0
27229;14108;AAA270v001;pc-5.0
27230;14108;EAA017v001;pc-5.0
27231;14108;EAA019v001;pc-5.0
27232;14108;EAA021v001;pc-5.0
27233;14108;EAA022v001;pc-5.0
27234;14108;EAA095v001;pc-5.0
27235;14108;EAA097v001;pc-5.0
27236;14108;EAA109v001;pc-5.0
27237;14108;EAA214v001;pc-5.0
27238;14108;EAA216v001;pc-5.0
27239;14108;EAA217v001;pc-5.0
27240;14108;EAA219v001;pc-5.0
27241;14108;EAA299v001;pc-5.0
27242;14108;EAA306v001;pc-5.0
27243;14108;EAA372v001;pc-5.0
27244;14108;EAA373v001;pc-5.0
27245;14108;EAA374v001;pc-5.0
27246;14108;EAA375v001;pc-5.0
27247;14108;EAA377v001;pc-5.0
27248;14108;EAA380v001;pc-5.0
27249;14108;EAA382v001;pc-5.0
27250;14108;EAA383v001;pc-5.0
27251;14108;EAA385v001;pc-5.0
27252;14108;EAA386v001;pc-5.0
27253;14108;EAA388v001;pc-5.0
27254;14108;EAA391v001;pc-5.0
27255;14108;EAA394v001;pc-5.0
27256;14108;EAA396v001;pc-5.0
27257;14108;EAA400v001;pc-5.0
27258;14108;EAA401v001;pc-5.0
27259;14108;EAA402v001;pc-5.0
27260;14108;EAA403v001;pc-5.0
27261;14108;EAA404v001;pc-5.0
27262;14108;EAA405v001;pc-5.0
27263;14108;EAA409v001;pc-5.0
27264;14108;EAA454v001;pc-5.0
27265;14108;EAA461v001;pc-5.0
27266;14108;EAA468v001;pc-5.0
27267;14108;EAA470v001;pc-5.0
27268;14108;EAA477v001;pc-5.0
27269;14108;EAA484v001;pc-5.0
27270;14108;EAA486v001;pc-5.0
27271;14108;EAA490v001;pc-5.0
27272;14108;EAA491v001;pc-5.0
27273;14108;EAA758v001;pc-5.0
27274;14108;EAA759v001;pc-5.0
27275;14108;EAA760v001;pc-5.0
27276;14108;EAA829v001;pc-5.0
27277;14108;EAA859v001;pc-5.0
27278;14108;EAA860v001;pc-5.0
27279;14108;EAA861v001;pc-5.0
27280;14108;EAA867v001;pc-5.0
27281;14108;EAA868v001;pc-5.0
27282;14108;EAB014v001;pc-5.0
27283;14109;AAA004v001;pc-5.0
27284;14109;AAA008v001;pc-5.0
27285;14109;AAA107v001;pc-5.0
27286;14109;AAA109v001;pc-5.0
27287;14109;AAA112v001;pc-5.0
27288;14109;AAA270v001;pc-5.0
27289;14109;AAA289v001;pc-5.0
27290;14109;AAA291v001;pc-5.0
27291;14109;AAA297v001;pc-5.0
27292;14109;AAA298v001;pc-5.0
27293;14109;AAA302v001;pc-5.0
27294;14109;AAA326v001;pc-5.0
27295;14109;AAA327v001;pc-5.0
27296;14109;AAA415v001;pc-5.0
27297;14109;AAA563v001;pc-5.0
27298;14109;AAA596v001;pc-5.0
27299;14109;AAB901v001;pc-5.0
27300;14109;AAC048v001;pc-5.0
27301;14109;AAC702v001;pc-5.0
27302;14109;AAC712v001;pc-5.0
27303;14109;EAA075v001;pc-5.0
27304;14109;EAA655v001;pc-5.0
27305;14109;EAA697v001;pc-5.0
27306;14109;EAA774v001;pc-5.0
27307;14109;EAA855v001;pc-5.0
27308;14109;EAB134v001;pc-5.0
27309;14111;EAA618v001;pc-5.0
27310;14111;EAB001v001;pc-5.0
27311;14111;EAB479v001;pc-5.0
27312;14111;EAB480v001;pc-5.0
27313;14111;EAB481v001;pc-5.0
27314;14111;EAB483v001;pc-5.0
27315;14111;EAD422v001;pc-5.0
27316;14111;EAD423v001;pc-5.0
27317;14111;EAD424v001;pc-5.0
27318;14113;AAA270v001;pc-5.0
27319;14113;EAB430v001;pc-5.0
27320;14113;EAB431v001;pc-5.0
27321;14113;EAB432v001;pc-5.0
27322;14113;EAB433v001;pc-5.0
27323;14113;EAB434v001;pc-5.0
27324;14113;EAB435v001;pc-5.0
27325;14113;EAB436v001;pc-5.0
27326;14113;EAB437v001;pc-5.0
27327;14113;EAB438v001;pc-5.0
27328;14113;EAB439v001;pc-5.0
27329;14113;EAB440v001;pc-5.0
27330;14113;EAB441v001;pc-5.0
27331;14113;EAB442v001;pc-5.0
27332;14113;EAB443v001;pc-5.0
27333;14113;EAB444v001;pc-5.0
27334;14113;EAB445v001;pc-5.0
27335;14113;EAB446v001;pc-5.0
27336;14113;EAB447v001;pc-5.0
27337;14113;EAB448v001;pc-5.0
27338;14113;EAB449v001;pc-5.0
27339;14113;EAB450v001;pc-5.0
27340;14113;EAB451v001;pc-5.0
27341;14113;EAB452v001;pc-5.0
27342;14113;EAB453v001;pc-5.0
27343;14113;EAB454v001;pc-5.0
27344;14113;EAB455v001;pc-5.0
27345;14113;EAB456v001;pc-5.0
27346;14113;EAB457v001;pc-5.0
27347;14113;EAB458v001;pc-5.0
27348;14113;EAB459v001;pc-5.0
27349;14113;EAB460v001;pc-5.0
27350;14113;EAB461v001;pc-5.0
27351;14113;EAB462v001;pc-5.0
27352;14113;EAB463v001;pc-5.0
27353;14113;EAB464v001;pc-5.0
27354;14113;EAB465v001;pc-5.0
27355;14113;EAB466v001;pc-5.0
27356;14114;AAA270v001;pc-5.0
27357;14114;EAB421v001;pc-5.0
27358;14114;EAB422v001;pc-5.0
27359;14114;EAB423v001;pc-5.0
27360;14114;EAB424v001;pc-5.0
27361;14124;AAA008v001;pc-5.0
27362;14124;EAB484v001;pc-5.0
27363;14124;EAB485v001;pc-5.0
27364;14124;EAB486v001;pc-5.0
27365;14124;EAB487v001;pc-5.0
27366;14124;EAB488v001;pc-5.0
27367;14130;AAA008v001;pc-5.0
