KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Sortier_Nr Wert_de;Klassifikationssystem_ID
3722;1323;EAG001v001;2;pc-6.1
3723;1323;AAA270v001;3;pc-6.1
3724;1325;AAA180v001;1;pc-6.1
3725;1325;EAG001v001;2;pc-6.1
3726;1325;AAA270v001;3;pc-6.1
3727;1327;AAA180v001;1;pc-6.1
3728;1327;EAG001v001;2;pc-6.1
3729;1327;AAA270v001;3;pc-6.1
3730;1329;AAA180v001;1;pc-6.1
3731;1329;EAG001v001;2;pc-6.1
3732;1329;AAA270v001;3;pc-6.1
3733;1331;AAA180v001;1;pc-6.1
3734;1331;EAG001v001;2;pc-6.1
3735;1331;AAA270v001;3;pc-6.1
3885;1391;EAG002v001;1;pc-6.1
3886;1391;AAC702v001;2;pc-6.1
3887;1391;AAA270v001;3;pc-6.1
3888;1391;AAA348v001;4;pc-6.1
3889;1392;EAF463v001;1;pc-6.1
3890;1392;AAA025v001;2;pc-6.1
3891;1392;AAA270v001;3;pc-6.1
4204;1548;EAB529v001;1;pc-6.1
4205;1548;EAB527v001;2;pc-6.1
4206;1548;EAB528v001;3;pc-6.1
4207;1548;EAB530v001;4;pc-6.1
4208;1548;EAB525v001;5;pc-6.1
4209;1548;EAB526v001;6;pc-6.1
4210;1548;AAA270v001;7;pc-6.1
4211;1551;EAG003v001;1;pc-6.1
4212;1551;EAG004v001;2;pc-6.1
4213;1551;AAA270v001;3;pc-6.1
4214;1556;AAA297v001;1;pc-6.1
4215;1556;AAA298v001;2;pc-6.1
4216;1556;AAC712v001;3;pc-6.1
4217;1556;AAA004v001;4;pc-6.1
4218;1556;AAA270v001;5;pc-6.1
4799;1919;AAA297v001;1;pc-6.1
4800;1919;AAA289v001;2;pc-6.1
4801;1919;AAA298v001;3;pc-6.1
4802;1919;AAA302v001;4;pc-6.1
4803;1919;AAC712v001;5;pc-6.1
4804;1919;AAA326v001;6;pc-6.1
4805;1919;AAC702v001;7;pc-6.1
4806;1919;AAA004v001;8;pc-6.1
4807;1919;AAA348v001;9;pc-6.1
4808;1919;AAA291v001;10;pc-6.1
4809;1919;AAA270v001;11;pc-6.1
4810;1922;AAA297v001;1;pc-6.1
4811;1922;AAA289v001;2;pc-6.1
4812;1922;AAA298v001;3;pc-6.1
4813;1922;AAA302v001;4;pc-6.1
4814;1922;AAC712v001;5;pc-6.1
4815;1922;AAA326v001;6;pc-6.1
4816;1922;AAC702v001;7;pc-6.1
4817;1922;AAA004v001;8;pc-6.1
4818;1922;AAA348v001;9;pc-6.1
4819;1922;AAA291v001;10;pc-6.1
4820;1922;AAA270v001;11;pc-6.1
15406;4756;AAA297v001;1;pc-6.1
15407;4756;AAA298v001;2;pc-6.1
15408;4756;AAC712v001;3;pc-6.1
15409;4756;AAC702v001;4;pc-6.1
15410;4756;AAA004v001;5;pc-6.1
15411;4756;EAG005v001;6;pc-6.1
15412;4756;AAA270v001;7;pc-6.1
15413;4758;AAA397v001;1;pc-6.1
15414;4758;AAA025v001;2;pc-6.1
15415;4758;AAA270v001;3;pc-6.1
15724;4896;AAD398v001;1;pc-6.1
15725;4896;EAG006v001;2;pc-6.1
15726;4896;EAG007v001;3;pc-6.1
15727;4896;EAG008v001;4;pc-6.1
15728;4896;AAA270v001;5;pc-6.1
15729;4897;AAA008v001;1;pc-6.1
15730;4897;AAC810v001;2;pc-6.1
15731;4897;EAF010v001;3;pc-6.1
15732;4897;EAG009v001;4;pc-6.1
15733;4897;AAA270v001;5;pc-6.1
15734;4899;EAG010v001;1;pc-6.1
15735;4899;EAG011v001;2;pc-6.1
15736;4899;AAC836v001;3;pc-6.1
15737;4899;AAA270v001;4;pc-6.1
15738;4900;EAG012v001;1;pc-6.1
15739;4900;EAG013v001;2;pc-6.1
15740;4900;AAA072v001;3;pc-6.1
15741;4900;AAA270v001;4;pc-6.1
15742;4901;AAA966v001;1;pc-6.1
15743;4901;AAA967v001;2;pc-6.1
15744;4901;AAA011v001;3;pc-6.1
15745;4902;AAA112v001;1;pc-6.1
15746;4902;AAA025v001;2;pc-6.1
15747;4902;AAA078v001;3;pc-6.1
15748;4902;EAA661v001;4;pc-6.1
15749;4902;AAA270v001;5;pc-6.1
15750;4903;AAA112v001;1;pc-6.1
15751;4903;EAA075v001;2;pc-6.1
15752;4903;AAA297v001;3;pc-6.1
15753;4903;AAA289v001;4;pc-6.1
15754;4903;AAA109v001;5;pc-6.1
15755;4903;AAA298v001;6;pc-6.1
15756;4903;AAA302v001;7;pc-6.1
15757;4903;AAC712v001;8;pc-6.1
15758;4903;AAA326v001;9;pc-6.1
15759;4903;AAC702v001;10;pc-6.1
15760;4903;AAA004v001;11;pc-6.1
15761;4903;AAA327v001;12;pc-6.1
15762;4903;AAA291v001;13;pc-6.1
15763;4903;AAA270v001;14;pc-6.1
15764;4909;AAA414v001;1;pc-6.1
15765;4909;EAB800v001;2;pc-6.1
16125;5153;EAA057v001;1;pc-6.1
16126;5153;EAA158v001;2;pc-6.1
16127;5153;EAA159v001;3;pc-6.1
16128;5153;AAA270v001;4;pc-6.1
16129;5155;EAG014v001;1;pc-6.1
16130;5155;EAG015v001;2;pc-6.1
16131;5155;EAG016v001;3;pc-6.1
16132;5156;AAA013v001;1;pc-6.1
16133;5156;AAA011v001;2;pc-6.1
17510;5681;EAG017v001;1;pc-6.1
17511;5681;EAG018v001;2;pc-6.1
17512;5681;EAG019v001;3;pc-6.1
17513;5681;EAG020v001;4;pc-6.1
17514;5681;EAG021v001;5;pc-6.1
17515;5681;EAG022v001;6;pc-6.1
17516;5681;EAG023v001;7;pc-6.1
17517;5681;AAA270v001;8;pc-6.1
17518;5682;EAG024v001;1;pc-6.1
17519;5682;EAG025v001;2;pc-6.1
17520;5682;EAG026v001;3;pc-6.1
17521;5682;EAG027v001;4;pc-6.1
17522;5682;EAG028v001;5;pc-6.1
17523;5682;AAA270v001;6;pc-6.1
20979;6596;EAG029v001;1;pc-6.1
20980;6596;EAG030v001;2;pc-6.1
20981;6596;EAG031v001;3;pc-6.1
20982;6596;EAG032v001;4;pc-6.1
20983;6596;EAG033v001;5;pc-6.1
20984;6596;EAG034v001;6;pc-6.1
20985;6596;EAG035v001;7;pc-6.1
20986;6596;EAG036v001;8;pc-6.1
20987;6596;AAA270v001;9;pc-6.1
20988;6597;AAA287v001;1;pc-6.1
20989;6597;AAB172v001;2;pc-6.1
20990;6597;EAA037v001;3;pc-6.1
20991;6597;AAB694v001;4;pc-6.1
20992;6597;EAG037v001;5;pc-6.1
20993;6597;EAG038v001;6;pc-6.1
20994;6597;AAA595v001;7;pc-6.1
20995;6597;EAG039v001;8;pc-6.1
20996;6597;EAG040v001;9;pc-6.1
20997;6597;AAA270v001;10;pc-6.1
20998;6599;EAG041v001;1;pc-6.1
20999;6599;EAG042v001;2;pc-6.1
21000;6599;EAG043v001;3;pc-6.1
21001;6599;EAG044v001;4;pc-6.1
21002;6599;EAG045v001;5;pc-6.1
21003;6599;EAG046v001;6;pc-6.1
21004;6599;EAG047v001;7;pc-6.1
21005;6599;EAG048v001;8;pc-6.1
21006;6599;AAA270v001;9;pc-6.1
21007;6599;AAA008v001;10;pc-6.1
21008;6600;EAG041v001;1;pc-6.1
21009;6600;EAG042v001;2;pc-6.1
21010;6600;EAG043v001;3;pc-6.1
21011;6600;EAG044v001;4;pc-6.1
21012;6600;EAG045v001;5;pc-6.1
21013;6600;EAG046v001;6;pc-6.1
21014;6600;EAG047v001;7;pc-6.1
21015;6600;EAG048v001;8;pc-6.1
21016;6600;AAA270v001;9;pc-6.1
21017;6600;AAA008v001;10;pc-6.1
21018;6601;AAA297v001;1;pc-6.1
21019;6601;AAA289v001;2;pc-6.1
21020;6601;AAA298v001;3;pc-6.1
21021;6601;AAA302v001;4;pc-6.1
21022;6601;AAC712v001;5;pc-6.1
21023;6601;EAB134v001;6;pc-6.1
21024;6601;AAA326v001;7;pc-6.1
21025;6601;AAC702v001;8;pc-6.1
21026;6601;AAA004v001;9;pc-6.1
21027;6601;AAA291v001;10;pc-6.1
21028;6601;AAA270v001;11;pc-6.1
21029;6602;EAG049v001;1;pc-6.1
21030;6602;EAG050v001;2;pc-6.1
21031;6602;AAA270v001;3;pc-6.1
21032;6602;AAA008v001;4;pc-6.1
21033;6604;AAA297v001;1;pc-6.1
21034;6604;AAA289v001;2;pc-6.1
21035;6604;AAA298v001;3;pc-6.1
21036;6604;AAA302v001;4;pc-6.1
21037;6604;AAC712v001;5;pc-6.1
21038;6604;EAB134v001;6;pc-6.1
21039;6604;AAA326v001;7;pc-6.1
21040;6604;AAC702v001;8;pc-6.1
21041;6604;AAA004v001;9;pc-6.1
21042;6604;AAA291v001;10;pc-6.1
21043;6604;AAA270v001;11;pc-6.1
21044;6608;EAG051v001;1;pc-6.1
21045;6608;EAG052v001;2;pc-6.1
21046;6608;EAG053v001;3;pc-6.1
21047;6608;EAG054v001;4;pc-6.1
21048;6608;AAA270v001;5;pc-6.1
21049;6610;EAG055v001;1;pc-6.1
21050;6610;EAG056v001;2;pc-6.1
21051;6610;AAA270v001;3;pc-6.1
29275;9054;EAG057v001;1;pc-6.1
29276;9054;AAA270v001;2;pc-6.1
29277;9061;EAG058v001;1;pc-6.1
29278;9061;AAA270v001;2;pc-6.1
29279;9062;EAG059v001;1;pc-6.1
29280;9062;EAG060v001;2;pc-6.1
29281;9062;AAA270v001;3;pc-6.1
29282;9064;EAG061v001;1;pc-6.1
29283;9064;AAA267v001;2;pc-6.1
29284;9064;AAA270v001;3;pc-6.1
29285;9071;EAG062v001;1;pc-6.1
29286;9071;EAG063v001;2;pc-6.1
29287;9071;EAG064v001;3;pc-6.1
29288;9071;AAA270v001;4;pc-6.1
29299;9093;AAE325v001;1;pc-6.1
29300;9093;AAA424v001;2;pc-6.1
29301;9093;AAA270v001;3;pc-6.1
29302;9094;AAA297v001;1;pc-6.1
29303;9094;AAA289v001;2;pc-6.1
29304;9094;AAA302v001;3;pc-6.1
29305;9094;AAC702v001;4;pc-6.1
29306;9094;AAA004v001;5;pc-6.1
29307;9094;AAA270v001;6;pc-6.1
29606;9394;EAB591v001;1;pc-6.1
29607;9394;EAG065v001;2;pc-6.1
29608;9394;EAG066v001;3;pc-6.1
29609;9394;EAG067v001;4;pc-6.1
29610;9394;AAA270v001;5;pc-6.1
29617;9411;AAA297v001;1;pc-6.1
29618;9411;AAA289v001;2;pc-6.1
29619;9411;AAA298v001;3;pc-6.1
29620;9411;AAC712v001;4;pc-6.1
29621;9411;AAC702v001;5;pc-6.1
29622;9411;AAA004v001;6;pc-6.1
29623;9411;AAA270v001;7;pc-6.1
30060;10181;EAB430v001;1;pc-6.1
30061;10181;EAB431v001;2;pc-6.1
30062;10181;EAB432v001;3;pc-6.1
30063;10181;EAB433v001;4;pc-6.1
30064;10181;EAB434v001;5;pc-6.1
30065;10181;EAB435v001;6;pc-6.1
30066;10181;EAB436v001;7;pc-6.1
30067;10181;EAB437v001;8;pc-6.1
30068;10181;EAB438v001;9;pc-6.1
30069;10181;EAB439v001;10;pc-6.1
30070;10181;EAB440v001;11;pc-6.1
30071;10181;EAB441v001;12;pc-6.1
30072;10181;EAB442v001;13;pc-6.1
30073;10181;EAB443v001;14;pc-6.1
30074;10181;EAB444v001;15;pc-6.1
30075;10181;EAB445v001;16;pc-6.1
30076;10181;EAB446v001;17;pc-6.1
30077;10181;EAB447v001;18;pc-6.1
30078;10181;EAB448v001;19;pc-6.1
30079;10181;EAB449v001;20;pc-6.1
30080;10181;EAB450v001;21;pc-6.1
30081;10181;EAB451v001;22;pc-6.1
30082;10181;EAB452v001;23;pc-6.1
30083;10181;EAB453v001;24;pc-6.1
30084;10181;EAB454v001;25;pc-6.1
30085;10181;EAB455v001;26;pc-6.1
30086;10181;EAB456v001;27;pc-6.1
30087;10181;EAB457v001;28;pc-6.1
30088;10181;EAB458v001;29;pc-6.1
30089;10181;EAB459v001;30;pc-6.1
30090;10181;EAB460v001;31;pc-6.1
30091;10181;EAB461v001;32;pc-6.1
30092;10181;EAB462v001;33;pc-6.1
30093;10181;EAB463v001;34;pc-6.1
30094;10181;EAB464v001;35;pc-6.1
30095;10181;EAB465v001;36;pc-6.1
30096;10181;EAB466v001;37;pc-6.1
30097;10181;AAA270v001;38;pc-6.1
30098;10186;AAA025v001;1;pc-6.1
30099;10186;AAA078v001;2;pc-6.1
30100;10186;AAA270v001;3;pc-6.1
30101;10192;EAB460v001;1;pc-6.1
30102;10192;AAA270v001;2;pc-6.1
30103;10215;EAG068v001;1;pc-6.1
30104;10215;AAA270v001;2;pc-6.1
30105;10260;EAB529v001;1;pc-6.1
30106;10260;EAB527v001;2;pc-6.1
30107;10260;EAB528v001;3;pc-6.1
30108;10260;EAB525v001;4;pc-6.1
30109;10260;EAB526v001;5;pc-6.1
30110;10260;EAB530v001;6;pc-6.1
30111;10260;AAA270v001;7;pc-6.1
30112;10287;EAG069v001;1;pc-6.1
30113;10287;EAG070v001;2;pc-6.1
30114;10287;EAG071v001;3;pc-6.1
30115;10287;EAG072v001;4;pc-6.1
30116;10287;EAG073v001;5;pc-6.1
30117;10287;AAA270v001;6;pc-6.1
30118;10289;EAG074v001;1;pc-6.1
30119;10289;EAG075v001;2;pc-6.1
30120;10289;AAA270v001;3;pc-6.1
30271;10434;AAA297v001;1;pc-6.1
30272;10434;AAA298v001;2;pc-6.1
30273;10434;AAA302v001;3;pc-6.1
30274;10434;AAC712v001;4;pc-6.1
30275;10434;AAC702v001;5;pc-6.1
30276;10434;AAA004v001;6;pc-6.1
30277;10434;AAA348v001;7;pc-6.1
30278;10434;AAA291v001;8;pc-6.1
30279;10434;AAA270v001;9;pc-6.1
30360;10560;AAA025v001;1;pc-6.1
30361;10560;AAA078v001;2;pc-6.1
30362;10560;AAA270v001;3;pc-6.1
30433;10636;EAG076v001;1;pc-6.1
30434;10636;EAG077v001;2;pc-6.1
30435;10636;AAA270v001;3;pc-6.1
30545;10756;AAA091v001;1;pc-6.1
30546;10756;AAA270v001;2;pc-6.1
30547;10761;AAA561v001;1;pc-6.1
30548;10761;AAA091v001;2;pc-6.1
30549;10761;AAA270v001;3;pc-6.1
30596;10807;AAA069v001;1;pc-6.1
30597;10807;AAA025v001;2;pc-6.1
30598;10807;AAA067v001;3;pc-6.1
30599;10807;AAA270v001;4;pc-6.1
30600;10808;AAA561v001;1;pc-6.1
30601;10808;AAA562v001;2;pc-6.1
30602;10808;AAA568v001;3;pc-6.1
30603;10808;EAA982v001;4;pc-6.1
30604;10808;AAA091v001;5;pc-6.1
30605;10808;AAA270v001;6;pc-6.1
30606;10819;AAA069v001;1;pc-6.1
30607;10819;AAA025v001;2;pc-6.1
30608;10819;AAA067v001;3;pc-6.1
30609;10819;AAA270v001;4;pc-6.1
30610;10820;AAA561v001;1;pc-6.1
30611;10820;AAA562v001;2;pc-6.1
30612;10820;AAA568v001;3;pc-6.1
30613;10820;EAA982v001;4;pc-6.1
30614;10820;AAA091v001;5;pc-6.1
30615;10820;AAA270v001;6;pc-6.1
30748;10943;AAA415v001;1;pc-6.1
30749;10943;AAA297v001;2;pc-6.1
30750;10943;AAC712v001;3;pc-6.1
30751;10943;AAC702v001;4;pc-6.1
30752;10943;AAA004v001;5;pc-6.1
30753;10943;AAA291v001;6;pc-6.1
30754;10943;AAA270v001;7;pc-6.1
30773;10963;AAA415v001;1;pc-6.1
30774;10963;AAA297v001;2;pc-6.1
30775;10963;AAA302v001;3;pc-6.1
30776;10963;AAC712v001;4;pc-6.1
30777;10963;AAC702v001;5;pc-6.1
30778;10963;AAA004v001;6;pc-6.1
30779;10963;AAA291v001;7;pc-6.1
30780;10963;AAA270v001;8;pc-6.1
30781;10965;AAA069v001;1;pc-6.1
30782;10965;AAA025v001;2;pc-6.1
30783;10965;AAA067v001;3;pc-6.1
30784;10965;AAA270v001;4;pc-6.1
30964;11286;AAA025v001;1;pc-6.1
30965;11286;AAA067v001;2;pc-6.1
30966;11286;AAA270v001;3;pc-6.1
30967;11287;AAC737v001;1;pc-6.1
30968;11287;AAB615v001;2;pc-6.1
30969;11287;AAA270v001;3;pc-6.1
30980;11303;AAA025v001;1;pc-6.1
30981;11303;AAA067v001;2;pc-6.1
30982;11303;AAA270v001;3;pc-6.1
30983;11307;AAC564v001;1;pc-6.1
30984;11307;AAC565v001;2;pc-6.1
30985;11307;AAA270v001;3;pc-6.1
30986;11309;AAC563v001;1;pc-6.1
30987;11309;AAC562v001;2;pc-6.1
30988;11309;AAC561v001;3;pc-6.1
30989;11309;AAC560v001;4;pc-6.1
30990;11309;AAA270v001;5;pc-6.1
30991;11315;AAA112v001;1;pc-6.1
30992;11315;AAA168v001;2;pc-6.1
30993;11315;AAC566v001;3;pc-6.1
30994;11315;AAA067v001;4;pc-6.1
30995;11315;AAA270v001;5;pc-6.1
31416;11813;AAA109v001;1;pc-6.1
31417;11813;AAA025v001;2;pc-6.1
31418;11813;AAB630v001;3;pc-6.1
31419;11813;AAA270v001;4;pc-6.1
31420;11814;AAA109v001;1;pc-6.1
31421;11814;AAB630v001;2;pc-6.1
31422;11814;AAA270v001;3;pc-6.1
31464;11875;AAA112v001;1;pc-6.1
31465;11875;AAA109v001;2;pc-6.1
31466;11875;AAA025v001;3;pc-6.1
31467;11875;AAB709v001;4;pc-6.1
31468;11875;AAB630v001;5;pc-6.1
31469;11875;AAA270v001;6;pc-6.1
31470;11876;AAA593v001;1;pc-6.1
31471;11876;AAA270v001;2;pc-6.1
31472;11890;AAA068v001;1;pc-6.1
31473;11890;AAA270v001;2;pc-6.1
31583;12069;EAG078v001;1;pc-6.1
31584;12069;EAG079v001;2;pc-6.1
31585;12069;AAA270v001;3;pc-6.1
31653;12162;AAA109v001;1;pc-6.1
31654;12162;AAA168v001;2;pc-6.1
31655;12162;AAC821v001;3;pc-6.1
31656;12162;AAC820v001;4;pc-6.1
31657;12162;AAA270v001;5;pc-6.1
31669;12187;AAA109v001;1;pc-6.1
31670;12187;AAA168v001;2;pc-6.1
31671;12187;AAC821v001;3;pc-6.1
31672;12187;AAB709v001;4;pc-6.1
31673;12187;AAC820v001;5;pc-6.1
31674;12187;AAA270v001;6;pc-6.1
31816;12417;AAA415v001;1;pc-6.1
31817;12417;AAA297v001;2;pc-6.1
31818;12417;AAC712v001;3;pc-6.1
31819;12417;AAC702v001;4;pc-6.1
31820;12417;AAA004v001;5;pc-6.1
31821;12417;AAA291v001;6;pc-6.1
31822;12417;AAA270v001;7;pc-6.1
31870;12467;EAB491v001;1;pc-6.1
31871;12467;EAB417v001;2;pc-6.1
31872;12467;EAA595v001;3;pc-6.1
31873;12467;EAG003v001;4;pc-6.1
31874;12467;EAG004v001;5;pc-6.1
31875;12467;EAB421v001;6;pc-6.1
31876;12467;EAB422v001;7;pc-6.1
31877;12467;EAB423v001;8;pc-6.1
31878;12467;EAB513v001;9;pc-6.1
31879;12467;EAB419v001;10;pc-6.1
31880;12467;AAA270v001;11;pc-6.1
31881;12470;EAA022v001;1;pc-6.1
31882;12470;EAA017v001;2;pc-6.1
31883;12470;EAA019v001;3;pc-6.1
31884;12470;EAA021v001;4;pc-6.1
31885;12470;EAA095v001;5;pc-6.1
31886;12470;EAA097v001;6;pc-6.1
31887;12470;EAA109v001;7;pc-6.1
31888;12470;EAA214v001;8;pc-6.1
31889;12470;EAA216v001;9;pc-6.1
31890;12470;EAA217v001;10;pc-6.1
31891;12470;EAA219v001;11;pc-6.1
31892;12470;EAA299v001;12;pc-6.1
31893;12470;EAA306v001;13;pc-6.1
31894;12470;EAA400v001;14;pc-6.1
31895;12470;EAA405v001;15;pc-6.1
31896;12470;EAA409v001;16;pc-6.1
31897;12470;EAA372v001;17;pc-6.1
31898;12470;EAA373v001;18;pc-6.1
31899;12470;EAA374v001;19;pc-6.1
31900;12470;EAA375v001;20;pc-6.1
31901;12470;EAA377v001;21;pc-6.1
31902;12470;EAA380v001;22;pc-6.1
31903;12470;EAA383v001;23;pc-6.1
31904;12470;EAA386v001;24;pc-6.1
31905;12470;EAG080v001;25;pc-6.1
31906;12470;EAG081v001;26;pc-6.1
31907;12470;EAG082v001;27;pc-6.1
31908;12470;EAA454v001;28;pc-6.1
31909;12470;EAA461v001;29;pc-6.1
31910;12470;EAA477v001;30;pc-6.1
31911;12470;EAG083v001;31;pc-6.1
31912;12470;EAA468v001;32;pc-6.1
31913;12470;EAA470v001;33;pc-6.1
31914;12470;EAG084v001;34;pc-6.1
31915;12470;EAG085v001;35;pc-6.1
31916;12470;EAG086v001;36;pc-6.1
31917;12470;EAA486v001;37;pc-6.1
31918;12470;EAA490v001;38;pc-6.1
31919;12470;EAA758v001;39;pc-6.1
31920;12470;EAA759v001;40;pc-6.1
31921;12470;EAA760v001;41;pc-6.1
31922;12470;EAA829v001;42;pc-6.1
31923;12470;EAA859v001;43;pc-6.1
31924;12470;EAA860v001;44;pc-6.1
31925;12470;EAA861v001;45;pc-6.1
31926;12470;EAA867v001;46;pc-6.1
31927;12470;EAA868v001;47;pc-6.1
31928;12470;EAB014v001;48;pc-6.1
31929;12470;AAA270v001;49;pc-6.1
31930;12472;EAA259v001;1;pc-6.1
31931;12472;EAG087v001;2;pc-6.1
31932;12472;EAB479v001;3;pc-6.1
31933;12472;EAG088v001;4;pc-6.1
31934;12472;EAG089v001;5;pc-6.1
31935;12472;EAG090v001;6;pc-6.1
31936;12472;EAG091v001;7;pc-6.1
31937;12472;EAG092v001;8;pc-6.1
31938;12472;EAB494v001;9;pc-6.1
31939;12472;EAD421v001;10;pc-6.1
31940;12474;EAD205v001;1;pc-6.1
31941;12474;EAC822v001;2;pc-6.1
31942;12474;EAA767v001;3;pc-6.1
31943;12474;EAA768v001;4;pc-6.1
31944;12474;EAG093v001;5;pc-6.1
31945;12474;EAG094v001;6;pc-6.1
31946;12474;EAG095v001;7;pc-6.1
31947;12474;AAA270v001;8;pc-6.1
31948;12474;EAG096v001;9;pc-6.1
31949;12477;AAA112v001;1;pc-6.1
31950;12477;AAA109v001;2;pc-6.1
31951;12477;AAA072v001;3;pc-6.1
31952;12477;AAA069v001;4;pc-6.1
31953;12477;AAA025v001;5;pc-6.1
31954;12477;AAA067v001;6;pc-6.1
31955;12477;AAA270v001;7;pc-6.1
31956;12478;AAA112v001;1;pc-6.1
31957;12478;EAA075v001;2;pc-6.1
31958;12478;AAA415v001;3;pc-6.1
31959;12478;AAA297v001;4;pc-6.1
31960;12478;AAA289v001;5;pc-6.1
31961;12478;AAA563v001;6;pc-6.1
31962;12478;AAB901v001;7;pc-6.1
31963;12478;AAA109v001;8;pc-6.1
31964;12478;AAA298v001;9;pc-6.1
31965;12478;AAC048v001;10;pc-6.1
31966;12478;AAA302v001;11;pc-6.1
31967;12478;AAC712v001;12;pc-6.1
31968;12478;EAB134v001;13;pc-6.1
31969;12478;EAA655v001;14;pc-6.1
31970;12478;AAA107v001;15;pc-6.1
31971;12478;EAA697v001;16;pc-6.1
31972;12478;AAA326v001;17;pc-6.1
31973;12478;EAA774v001;18;pc-6.1
31974;12478;EAA855v001;19;pc-6.1
31975;12478;AAC702v001;20;pc-6.1
31976;12478;AAA004v001;21;pc-6.1
31977;12478;AAA327v001;22;pc-6.1
31978;12478;AAA596v001;23;pc-6.1
31979;12478;AAA291v001;24;pc-6.1
31980;12478;AAA270v001;25;pc-6.1
31981;12478;AAA008v001;26;pc-6.1
31982;12479;EAB497v001;1;pc-6.1
31983;12479;EAB498v001;2;pc-6.1
31984;12479;EAB499v001;3;pc-6.1
31985;12479;EAB500v001;4;pc-6.1
31986;12479;EAB501v001;5;pc-6.1
31987;12479;EAB502v001;6;pc-6.1
31988;12479;EAA944v001;7;pc-6.1
31989;12479;AAA270v001;8;pc-6.1
31990;12479;EAG097v001;9;pc-6.1
31991;12483;AAE397v001;1;pc-6.1
31992;12483;EAB813v001;2;pc-6.1
31993;12483;EAB515v001;3;pc-6.1
31994;12483;AAA270v001;4;pc-6.1
31995;12490;AAA244v001;1;pc-6.1
31996;12490;EAA555v001;2;pc-6.1
31997;12490;EAA556v001;3;pc-6.1
31998;12490;AAA008v001;4;pc-6.1
31999;12519;AAE325v001;1;pc-6.1
32000;12519;AAA424v001;2;pc-6.1
32001;12519;AAA270v001;3;pc-6.1
32006;12543;AAA415v001;1;pc-6.1
32007;12543;AAA297v001;2;pc-6.1
32008;12543;AAC712v001;3;pc-6.1
32009;12543;AAC702v001;4;pc-6.1
32010;12543;AAA004v001;5;pc-6.1
32011;12543;AAA291v001;6;pc-6.1
32012;12543;AAA270v001;7;pc-6.1
32013;12548;AAC720v001;1;pc-6.1
32014;12548;AAC719v001;2;pc-6.1
32015;12548;AAC718v001;3;pc-6.1
32016;12548;AAA270v001;4;pc-6.1
32017;12550;AAC707v001;1;pc-6.1
32018;12550;AAC708v001;2;pc-6.1
32019;12550;AAB273v001;3;pc-6.1
32020;12550;AAA270v001;4;pc-6.1
32021;12552;AAC721v001;1;pc-6.1
32022;12552;AAC701v001;2;pc-6.1
32023;12552;AAA665v001;3;pc-6.1
32024;12552;AAB169v001;4;pc-6.1
32025;12552;AAB170v001;5;pc-6.1
32026;12552;AAC711v001;6;pc-6.1
32027;12552;AAC715v001;7;pc-6.1
32028;12552;AAC716v001;8;pc-6.1
32029;12552;AAC717v001;9;pc-6.1
32030;12552;AAC723v001;10;pc-6.1
32031;12552;AAC724v001;11;pc-6.1
32032;12552;AAA270v001;12;pc-6.1
32033;12553;AAA415v001;1;pc-6.1
32034;12553;AAA297v001;2;pc-6.1
32035;12553;AAC712v001;3;pc-6.1
32036;12553;AAC702v001;4;pc-6.1
32037;12553;AAA004v001;5;pc-6.1
32038;12553;AAA291v001;6;pc-6.1
32039;12553;AAA270v001;7;pc-6.1
37642;14982;EAB816v001;1;pc-6.1
37643;14982;AAD450v001;2;pc-6.1
37644;14982;EAD504v001;3;pc-6.1
37645;14982;AAA270v001;4;pc-6.1
38017;15300;AAA004v001;1;pc-6.1
38018;15300;AAA348v001;2;pc-6.1
38019;15300;AAA270v001;3;pc-6.1
38030;15367;AAA004v001;1;pc-6.1
38031;15367;AAA348v001;2;pc-6.1
38032;15367;AAA291v001;3;pc-6.1
38033;15367;AAA270v001;4;pc-6.1
38047;15440;AAA297v001;1;pc-6.1
38048;15440;AAA298v001;2;pc-6.1
38049;15440;AAC712v001;3;pc-6.1
38050;15440;AAA326v001;4;pc-6.1
38051;15440;AAA004v001;5;pc-6.1
38052;15440;EAG005v001;6;pc-6.1
38053;15440;AAA270v001;7;pc-6.1
38054;15443;EAF015v001;1;pc-6.1
38055;15443;EAF159v001;2;pc-6.1
38056;15443;EAF131v001;3;pc-6.1
38057;15443;AAA270v001;4;pc-6.1
38058;15461;EAG098v001;1;pc-6.1
38059;15461;AAE337v001;2;pc-6.1
38060;15461;AAA270v001;3;pc-6.1
38061;15462;AAB424v001;1;pc-6.1
38062;15462;AAA128v001;2;pc-6.1
38063;15462;AAB423v001;3;pc-6.1
38064;15462;AAA270v001;4;pc-6.1
38065;15463;AAA297v001;1;pc-6.1
38066;15463;EAG099v001;2;pc-6.1
38067;15463;AAC712v001;3;pc-6.1
38068;15463;AAA568v001;4;pc-6.1
38069;15463;AAA326v001;5;pc-6.1
38070;15463;AAC702v001;6;pc-6.1
38071;15463;AAA004v001;7;pc-6.1
38072;15463;EAG005v001;8;pc-6.1
38073;15463;AAA270v001;9;pc-6.1
38074;15466;EAG098v001;1;pc-6.1
38075;15466;AAE337v001;2;pc-6.1
38076;15466;AAA270v001;3;pc-6.1
38077;15474;AAA085v001;1;pc-6.1
38078;15474;AAA084v001;2;pc-6.1
38079;15474;AAA128v001;3;pc-6.1
38080;15474;AAA270v001;4;pc-6.1
38081;15476;AAA298v001;1;pc-6.1
