KlasseMerkmalWert_Nr;KlasseMerkmal_Nr;Wert_ID;Sortier_Nr_Wert_de;Klassifikationssystem_ID
23255;7319;AAA025v001;4;pc-7.0
23256;7319;AAA067v001;5;pc-7.0
23257;7319;AAA270v001;6;pc-7.0
23258;7320;AAA112v001;1;pc-7.0
23259;7320;EAA075v001;2;pc-7.0
23260;7320;AAA415v001;3;pc-7.0
23261;7320;AAA297v001;4;pc-7.0
23262;7320;AAA289v001;5;pc-7.0
23263;7320;AAA563v001;6;pc-7.0
23264;7320;AAB901v001;7;pc-7.0
23265;7320;AAA109v001;8;pc-7.0
23266;7320;AAA298v001;9;pc-7.0
23267;7320;AAC048v001;10;pc-7.0
23268;7320;AAA302v001;11;pc-7.0
23269;7320;AAC712v001;12;pc-7.0
23270;7320;EAB134v001;13;pc-7.0
23271;7320;EAA655v001;14;pc-7.0
23272;7320;AAA107v001;15;pc-7.0
23273;7320;EAA697v001;16;pc-7.0
23274;7320;AAA326v001;17;pc-7.0
23275;7320;EAA774v001;18;pc-7.0
23276;7320;EAA855v001;19;pc-7.0
23277;7320;AAC702v001;20;pc-7.0
23278;7320;AAA004v001;21;pc-7.0
23279;7320;AAA327v001;22;pc-7.0
23280;7320;AAA596v001;23;pc-7.0
23281;7320;AAA291v001;24;pc-7.0
23282;7320;AAA270v001;25;pc-7.0
23283;7320;AAA008v001;26;pc-7.0
23284;7321;EAB497v001;1;pc-7.0
23285;7321;EAB498v001;2;pc-7.0
23286;7321;EAB499v001;3;pc-7.0
23287;7321;EAB500v001;4;pc-7.0
23288;7321;EAB501v001;5;pc-7.0
23289;7321;EAB502v001;6;pc-7.0
23290;7321;AAA270v001;7;pc-7.0
23291;7322;AAA112v001;1;pc-7.0
23292;7322;EAA075v001;2;pc-7.0
23293;7322;AAA415v001;3;pc-7.0
23294;7322;AAA297v001;4;pc-7.0
23295;7322;AAA289v001;5;pc-7.0
23296;7322;AAA563v001;6;pc-7.0
23297;7322;AAB901v001;7;pc-7.0
23298;7322;AAA109v001;8;pc-7.0
23299;7322;AAA298v001;9;pc-7.0
23300;7322;AAC048v001;10;pc-7.0
23301;7322;AAA302v001;11;pc-7.0
23302;7322;AAC712v001;12;pc-7.0
23303;7322;EAB134v001;13;pc-7.0
23304;7322;EAA655v001;14;pc-7.0
23305;7322;AAA107v001;15;pc-7.0
23306;7322;EAA697v001;16;pc-7.0
23307;7322;AAA326v001;17;pc-7.0
23308;7322;EAA774v001;18;pc-7.0
23309;7322;EAA855v001;19;pc-7.0
23310;7322;AAC702v001;20;pc-7.0
23311;7322;AAA004v001;21;pc-7.0
23312;7322;AAA327v001;22;pc-7.0
23313;7322;AAA596v001;23;pc-7.0
23314;7322;AAA291v001;24;pc-7.0
23315;7322;AAA270v001;25;pc-7.0
23316;7322;AAA008v001;26;pc-7.0
23317;7323;EAB503v001;1;pc-7.0
23318;7323;EAA541v001;2;pc-7.0
23319;7323;AAC116v001;3;pc-7.0
23320;7323;AAA291v001;4;pc-7.0
23321;7323;AAA270v001;5;pc-7.0
23322;7324;AAA112v001;1;pc-7.0
23323;7324;AAA025v001;2;pc-7.0
23324;7324;AAA067v001;3;pc-7.0
23325;7324;AAA270v001;4;pc-7.0
23326;7325;EAB503v001;1;pc-7.0
23327;7325;EAA541v001;2;pc-7.0
23328;7325;AAC116v001;3;pc-7.0
23329;7325;AAA291v001;4;pc-7.0
23330;7325;AAA270v001;5;pc-7.0
23331;7326;EAA081v001;1;pc-7.0
23332;7326;EAA954v001;2;pc-7.0
23333;7327;EAA185v001;1;pc-7.0
23334;7327;EAA186v001;2;pc-7.0
23335;7327;EAA558v001;3;pc-7.0
23336;7339;AAA244v001;1;pc-7.0
23337;7339;EAA555v001;2;pc-7.0
23338;7339;EAA556v001;3;pc-7.0
23339;7340;EAB430v001;1;pc-7.0
23340;7340;EAB431v001;2;pc-7.0
23341;7340;EAB432v001;3;pc-7.0
23342;7340;EAB433v001;4;pc-7.0
23343;7340;EAB434v001;5;pc-7.0
23344;7340;EAB435v001;6;pc-7.0
23345;7340;EAB436v001;7;pc-7.0
23346;7340;EAB437v001;8;pc-7.0
23347;7340;EAB438v001;9;pc-7.0
23348;7340;EAB439v001;10;pc-7.0
23349;7340;EAB440v001;11;pc-7.0
23350;7340;EAB441v001;12;pc-7.0
23351;7340;EAB442v001;13;pc-7.0
23352;7340;EAB443v001;14;pc-7.0
23353;7340;EAB444v001;15;pc-7.0
23354;7340;EAB445v001;16;pc-7.0
23355;7340;EAB446v001;17;pc-7.0
23356;7340;EAB447v001;18;pc-7.0
23357;7340;EAB448v001;19;pc-7.0
23358;7340;EAB449v001;20;pc-7.0
23359;7340;EAB450v001;21;pc-7.0
23360;7340;EAB451v001;22;pc-7.0
23361;7340;EAB452v001;23;pc-7.0
23362;7340;EAB453v001;24;pc-7.0
23363;7340;EAB454v001;25;pc-7.0
23364;7340;EAB455v001;26;pc-7.0
23365;7340;EAB456v001;27;pc-7.0
23366;7340;EAB457v001;28;pc-7.0
23367;7340;EAB458v001;29;pc-7.0
23368;7340;EAB459v001;30;pc-7.0
23369;7340;EAB460v001;31;pc-7.0
23370;7340;EAB461v001;32;pc-7.0
23371;7340;EAB462v001;33;pc-7.0
23372;7340;EAB463v001;34;pc-7.0
23373;7340;EAB464v001;35;pc-7.0
23374;7340;EAB465v001;36;pc-7.0
23375;7340;EAB466v001;37;pc-7.0
23376;7340;AAA270v001;38;pc-7.0
23377;7341;EAB469v001;1;pc-7.0
23378;7341;EAB470v001;2;pc-7.0
23379;7341;EAB471v001;3;pc-7.0
23380;7341;EAB472v001;4;pc-7.0
23381;7341;EAB473v001;5;pc-7.0
23382;7341;EAB474v001;6;pc-7.0
23383;7341;EAB475v001;7;pc-7.0
23384;7341;EAB476v001;8;pc-7.0
23385;7341;EAB477v001;9;pc-7.0
23386;7341;EAB478v001;10;pc-7.0
23387;7341;AAA008v001;11;pc-7.0
23388;7351;EAB484v001;1;pc-7.0
23389;7351;EAB485v001;2;pc-7.0
23390;7351;EAB486v001;3;pc-7.0
23391;7351;EAB487v001;4;pc-7.0
23392;7351;EAB488v001;5;pc-7.0
23393;7354;EAA017v001;1;pc-7.0
23394;7354;EAA019v001;2;pc-7.0
23395;7354;EAA021v001;3;pc-7.0
23396;7354;EAA022v001;4;pc-7.0
23397;7354;EAA095v001;5;pc-7.0
23398;7354;EAA097v001;6;pc-7.0
23399;7354;EAA109v001;7;pc-7.0
23400;7354;EAA214v001;8;pc-7.0
23401;7354;EAA216v001;9;pc-7.0
23402;7354;EAA217v001;10;pc-7.0
23403;7354;EAA219v001;11;pc-7.0
23404;7354;EAA299v001;12;pc-7.0
23405;7354;EAA306v001;13;pc-7.0
23406;7354;EAA372v001;14;pc-7.0
23407;7354;EAA373v001;15;pc-7.0
23408;7354;EAA374v001;16;pc-7.0
23409;7354;EAA375v001;17;pc-7.0
23410;7354;EAA377v001;18;pc-7.0
23411;7354;EAA380v001;19;pc-7.0
23412;7354;EAA382v001;20;pc-7.0
23413;7354;EAA383v001;21;pc-7.0
23414;7354;EAA385v001;22;pc-7.0
23415;7354;EAA386v001;23;pc-7.0
23416;7354;EAA388v001;24;pc-7.0
23417;7354;EAA391v001;25;pc-7.0
23418;7354;EAA394v001;26;pc-7.0
23419;7354;EAA396v001;27;pc-7.0
23420;7354;EAA400v001;28;pc-7.0
23421;7354;EAA401v001;29;pc-7.0
23422;7354;EAA402v001;30;pc-7.0
23423;7354;EAA403v001;31;pc-7.0
23424;7354;EAA404v001;32;pc-7.0
23425;7354;EAA405v001;33;pc-7.0
23426;7354;EAA409v001;34;pc-7.0
23427;7354;EAA454v001;35;pc-7.0
23428;7354;EAA461v001;36;pc-7.0
23429;7354;EAA468v001;37;pc-7.0
23430;7354;EAA470v001;38;pc-7.0
23431;7354;EAA477v001;39;pc-7.0
23432;7354;EAA486v001;40;pc-7.0
23433;7354;EAA484v001;41;pc-7.0
23434;7354;EAA490v001;42;pc-7.0
23435;7354;EAA491v001;43;pc-7.0
23436;7354;EAA758v001;44;pc-7.0
23437;7354;EAA759v001;45;pc-7.0
23438;7354;EAA760v001;46;pc-7.0
23439;7354;EAA829v001;47;pc-7.0
23440;7354;EAA859v001;48;pc-7.0
23441;7354;EAA860v001;49;pc-7.0
23442;7354;EAA861v001;50;pc-7.0
23443;7354;EAA867v001;51;pc-7.0
23444;7354;EAA868v001;52;pc-7.0
23445;7354;EAB014v001;53;pc-7.0
23446;7354;AAA270v001;54;pc-7.0
23447;7361;EAA449v001;1;pc-7.0
23448;7361;EAA595v001;2;pc-7.0
23449;7361;EAA634v001;3;pc-7.0
23450;7361;AAA270v001;4;pc-7.0
23451;7364;AAA659v001;1;pc-7.0
23452;7364;AAA660v001;2;pc-7.0
23453;7364;AAA661v001;3;pc-7.0
23454;7364;EAB518v001;4;pc-7.0
23455;7364;EAB519v001;5;pc-7.0
23456;7364;AAA270v001;6;pc-7.0
23457;7365;EAB112v001;1;pc-7.0
23458;7365;EAB106v001;2;pc-7.0
23459;7365;EAB107v001;3;pc-7.0
23460;7365;EAB108v001;4;pc-7.0
23461;7365;EAB109v001;5;pc-7.0
23462;7365;EAB110v001;6;pc-7.0
23463;7366;EAB430v001;1;pc-7.0
23464;7366;EAB431v001;2;pc-7.0
23465;7366;EAB432v001;3;pc-7.0
23466;7366;EAB433v001;4;pc-7.0
23467;7366;EAB434v001;5;pc-7.0
23468;7366;EAB435v001;6;pc-7.0
23469;7366;EAB436v001;7;pc-7.0
23470;7366;EAB437v001;8;pc-7.0
23471;7366;EAB438v001;9;pc-7.0
23472;7366;EAB439v001;10;pc-7.0
23473;7366;EAB440v001;11;pc-7.0
23474;7366;EAB441v001;12;pc-7.0
23475;7366;EAB442v001;13;pc-7.0
23476;7366;EAB443v001;14;pc-7.0
23477;7366;EAB444v001;15;pc-7.0
23478;7366;EAB445v001;16;pc-7.0
23479;7366;EAB446v001;17;pc-7.0
23480;7366;EAB447v001;18;pc-7.0
23481;7366;EAB448v001;19;pc-7.0
23482;7366;EAB449v001;20;pc-7.0
23483;7366;EAB450v001;21;pc-7.0
23484;7366;EAB451v001;22;pc-7.0
23485;7366;EAB452v001;23;pc-7.0
23486;7366;EAB453v001;24;pc-7.0
23487;7366;EAB454v001;25;pc-7.0
23488;7366;EAB455v001;26;pc-7.0
23489;7366;EAB456v001;27;pc-7.0
23490;7366;EAB457v001;28;pc-7.0
23491;7366;EAB458v001;29;pc-7.0
23492;7366;EAB459v001;30;pc-7.0
23493;7366;EAB460v001;31;pc-7.0
23494;7366;EAB461v001;32;pc-7.0
23495;7366;EAB462v001;33;pc-7.0
23496;7366;EAB463v001;34;pc-7.0
23497;7366;EAB464v001;35;pc-7.0
23498;7366;EAB465v001;36;pc-7.0
23499;7366;EAB466v001;37;pc-7.0
23500;7366;AAA270v001;38;pc-7.0
23501;7368;EAA449v001;1;pc-7.0
23502;7368;EAA595v001;2;pc-7.0
23503;7368;EAA634v001;3;pc-7.0
23504;7368;AAA270v001;4;pc-7.0
23505;7369;AAA659v001;1;pc-7.0
23506;7369;AAA660v001;2;pc-7.0
23507;7369;AAA661v001;3;pc-7.0
23508;7369;EAB518v001;4;pc-7.0
23509;7369;EAB519v001;5;pc-7.0
23510;7369;AAA270v001;6;pc-7.0
23511;7370;EAB112v001;1;pc-7.0
23512;7370;EAB106v001;2;pc-7.0
23513;7370;EAB107v001;3;pc-7.0
23514;7370;EAB108v001;4;pc-7.0
23515;7370;EAB109v001;5;pc-7.0
23516;7370;EAB110v001;6;pc-7.0
23517;7371;EAB430v001;1;pc-7.0
23518;7371;EAB431v001;2;pc-7.0
23519;7371;EAB432v001;3;pc-7.0
23520;7371;EAB433v001;4;pc-7.0
23521;7371;EAB434v001;5;pc-7.0
23522;7371;EAB435v001;6;pc-7.0
23523;7371;EAB436v001;7;pc-7.0
23524;7371;EAB437v001;8;pc-7.0
23525;7371;EAB438v001;9;pc-7.0
23526;7371;EAB439v001;10;pc-7.0
23527;7371;EAB440v001;11;pc-7.0
23528;7371;EAB441v001;12;pc-7.0
23529;7371;EAB442v001;13;pc-7.0
23530;7371;EAB443v001;14;pc-7.0
23531;7371;EAB444v001;15;pc-7.0
23532;7371;EAB445v001;16;pc-7.0
23533;7371;EAB446v001;17;pc-7.0
23534;7371;EAB447v001;18;pc-7.0
23535;7371;EAB448v001;19;pc-7.0
23536;7371;EAB449v001;20;pc-7.0
23537;7371;EAB450v001;21;pc-7.0
23538;7371;EAB451v001;22;pc-7.0
23539;7371;EAB452v001;23;pc-7.0
23540;7371;EAB453v001;24;pc-7.0
23541;7371;EAB454v001;25;pc-7.0
23542;7371;EAB455v001;26;pc-7.0
23543;7371;EAB456v001;27;pc-7.0
23544;7371;EAB457v001;28;pc-7.0
23545;7371;EAB458v001;29;pc-7.0
23546;7371;EAB459v001;30;pc-7.0
23547;7371;EAB460v001;31;pc-7.0
23548;7371;EAB461v001;32;pc-7.0
23549;7371;EAB462v001;33;pc-7.0
23550;7371;EAB463v001;34;pc-7.0
23551;7371;EAB464v001;35;pc-7.0
23552;7371;EAB465v001;36;pc-7.0
23553;7371;EAB466v001;37;pc-7.0
23554;7371;AAA270v001;38;pc-7.0
23555;7375;AAA112v001;1;pc-7.0
23556;7375;AAA109v001;2;pc-7.0
23557;7375;AAA025v001;3;pc-7.0
23558;7375;AAA107v001;4;pc-7.0
23559;7375;AAA067v001;5;pc-7.0
23560;7375;AAA270v001;6;pc-7.0
23561;7379;EAB491v001;1;pc-7.0
23562;7379;EAA515v001;2;pc-7.0
23563;7379;EAA518v001;3;pc-7.0
23564;7379;EAB417v001;4;pc-7.0
23565;7379;EAA634v001;5;pc-7.0
23566;7379;EAA692v001;6;pc-7.0
23567;7379;EAB419v001;7;pc-7.0
23568;7379;EAB429v001;8;pc-7.0
23569;7379;AAA270v001;9;pc-7.0
23570;7381;AAA659v001;1;pc-7.0
23571;7381;AAA660v001;2;pc-7.0
23572;7381;AAA661v001;3;pc-7.0
23573;7381;EAB518v001;4;pc-7.0
23574;7381;EAB519v001;5;pc-7.0
23575;7381;AAA270v001;6;pc-7.0
23576;7382;AAA244v001;1;pc-7.0
23577;7382;EAA555v001;2;pc-7.0
23578;7382;EAA556v001;3;pc-7.0
23579;7382;AAA008v001;4;pc-7.0
23580;7385;EAB430v001;1;pc-7.0
23581;7385;EAB431v001;2;pc-7.0
23582;7385;EAB432v001;3;pc-7.0
23583;7385;EAB433v001;4;pc-7.0
23584;7385;EAB434v001;5;pc-7.0
23585;7385;EAB435v001;6;pc-7.0
23586;7385;EAB436v001;7;pc-7.0
23587;7385;EAB437v001;8;pc-7.0
23588;7385;EAB438v001;9;pc-7.0
23589;7385;EAB439v001;10;pc-7.0
23590;7385;EAB440v001;11;pc-7.0
23591;7385;EAB441v001;12;pc-7.0
23592;7385;EAB442v001;13;pc-7.0
23593;7385;EAB443v001;14;pc-7.0
23594;7385;EAB444v001;15;pc-7.0
23595;7385;EAB445v001;16;pc-7.0
23596;7385;EAB446v001;17;pc-7.0
23597;7385;EAB447v001;18;pc-7.0
23598;7385;EAB448v001;19;pc-7.0
23599;7385;EAB449v001;20;pc-7.0
23600;7385;EAB450v001;21;pc-7.0
23601;7385;EAB451v001;22;pc-7.0
23602;7385;EAB452v001;23;pc-7.0
23603;7385;EAB453v001;24;pc-7.0
23604;7385;EAB454v001;25;pc-7.0
23605;7385;EAB455v001;26;pc-7.0
23606;7385;EAB456v001;27;pc-7.0
23607;7385;EAB457v001;28;pc-7.0
23608;7385;EAB458v001;29;pc-7.0
23609;7385;EAB459v001;30;pc-7.0
23610;7385;EAB460v001;31;pc-7.0
23611;7385;EAB461v001;32;pc-7.0
23612;7385;EAB462v001;33;pc-7.0
23613;7385;EAB463v001;34;pc-7.0
23614;7385;EAB464v001;35;pc-7.0
23615;7385;EAB465v001;36;pc-7.0
23616;7385;EAB466v001;37;pc-7.0
23617;7385;AAA270v001;38;pc-7.0
23618;7387;EAA017v001;1;pc-7.0
23619;7387;EAA019v001;2;pc-7.0
23620;7387;EAA021v001;3;pc-7.0
23621;7387;EAA022v001;4;pc-7.0
23622;7387;EAA095v001;5;pc-7.0
23623;7387;EAA097v001;6;pc-7.0
23624;7387;EAA109v001;7;pc-7.0
23625;7387;EAA214v001;8;pc-7.0
23626;7387;EAA216v001;9;pc-7.0
23627;7387;EAA217v001;10;pc-7.0
23628;7387;EAA219v001;11;pc-7.0
23629;7387;EAA299v001;12;pc-7.0
23630;7387;EAA306v001;13;pc-7.0
23631;7387;EAA372v001;14;pc-7.0
23632;7387;EAA373v001;15;pc-7.0
23633;7387;EAA374v001;16;pc-7.0
23634;7387;EAA375v001;17;pc-7.0
23635;7387;EAA377v001;18;pc-7.0
23636;7387;EAA380v001;19;pc-7.0
23637;7387;EAA382v001;20;pc-7.0
23638;7387;EAA383v001;21;pc-7.0
23639;7387;EAA385v001;22;pc-7.0
23640;7387;EAA386v001;23;pc-7.0
23641;7387;EAA388v001;24;pc-7.0
23642;7387;EAA391v001;25;pc-7.0
23643;7387;EAA394v001;26;pc-7.0
23644;7387;EAA396v001;27;pc-7.0
23645;7387;EAA400v001;28;pc-7.0
23646;7387;EAA401v001;29;pc-7.0
23647;7387;EAA402v001;30;pc-7.0
23648;7387;EAA403v001;31;pc-7.0
23649;7387;EAA404v001;32;pc-7.0
23650;7387;EAA405v001;33;pc-7.0
23651;7387;EAA409v001;34;pc-7.0
23652;7387;EAA454v001;35;pc-7.0
23653;7387;EAA461v001;36;pc-7.0
23654;7387;EAA468v001;37;pc-7.0
23655;7387;EAA470v001;38;pc-7.0
23656;7387;EAA477v001;39;pc-7.0
23657;7387;EAA486v001;40;pc-7.0
23658;7387;EAA484v001;41;pc-7.0
23659;7387;EAA490v001;42;pc-7.0
23660;7387;EAA491v001;43;pc-7.0
23661;7387;EAA758v001;44;pc-7.0
23662;7387;EAA759v001;45;pc-7.0
23663;7387;EAA760v001;46;pc-7.0
23664;7387;EAA829v001;47;pc-7.0
23665;7387;EAA859v001;48;pc-7.0
23666;7387;EAA860v001;49;pc-7.0
23667;7387;EAA861v001;50;pc-7.0
23668;7387;EAA867v001;51;pc-7.0
23669;7387;EAA868v001;52;pc-7.0
23670;7387;EAB014v001;53;pc-7.0
23671;7387;AAA270v001;54;pc-7.0
23672;7390;AAA112v001;1;pc-7.0
23673;7390;AAA109v001;2;pc-7.0
23674;7390;AAA025v001;3;pc-7.0
23675;7390;AAA107v001;4;pc-7.0
23676;7390;AAA067v001;5;pc-7.0
23677;7390;AAA270v001;6;pc-7.0
23678;7394;EAB491v001;1;pc-7.0
23679;7394;EAA515v001;2;pc-7.0
23680;7394;EAA518v001;3;pc-7.0
23681;7394;EAB417v001;4;pc-7.0
23682;7394;EAA634v001;5;pc-7.0
23683;7394;EAA692v001;6;pc-7.0
23684;7394;EAB419v001;7;pc-7.0
23685;7394;EAB429v001;8;pc-7.0
23686;7394;AAA270v001;9;pc-7.0
23687;7396;AAA659v001;1;pc-7.0
23688;7396;AAA660v001;2;pc-7.0
23689;7396;AAA661v001;3;pc-7.0
23690;7396;EAB518v001;4;pc-7.0
23691;7396;EAB519v001;5;pc-7.0
23692;7396;AAA270v001;6;pc-7.0
23693;7397;AAA244v001;1;pc-7.0
23694;7397;EAA555v001;2;pc-7.0
23695;7397;EAA556v001;3;pc-7.0
23696;7397;AAA008v001;4;pc-7.0
23697;7400;EAB430v001;1;pc-7.0
23698;7400;EAB431v001;2;pc-7.0
23699;7400;EAB432v001;3;pc-7.0
23700;7400;EAB433v001;4;pc-7.0
23701;7400;EAB434v001;5;pc-7.0
23702;7400;EAB435v001;6;pc-7.0
23703;7400;EAB436v001;7;pc-7.0
23704;7400;EAB437v001;8;pc-7.0
23705;7400;EAB438v001;9;pc-7.0
23706;7400;EAB439v001;10;pc-7.0
23707;7400;EAB440v001;11;pc-7.0
23708;7400;EAB441v001;12;pc-7.0
23709;7400;EAB442v001;13;pc-7.0
23710;7400;EAB443v001;14;pc-7.0
23711;7400;EAB444v001;15;pc-7.0
23712;7400;EAB445v001;16;pc-7.0
23713;7400;EAB446v001;17;pc-7.0
23714;7400;EAB447v001;18;pc-7.0
23715;7400;EAB448v001;19;pc-7.0
23716;7400;EAB449v001;20;pc-7.0
23717;7400;EAB450v001;21;pc-7.0
23718;7400;EAB451v001;22;pc-7.0
23719;7400;EAB452v001;23;pc-7.0
23720;7400;EAB453v001;24;pc-7.0
23721;7400;EAB454v001;25;pc-7.0
23722;7400;EAB455v001;26;pc-7.0
23723;7400;EAB456v001;27;pc-7.0
23724;7400;EAB457v001;28;pc-7.0
23725;7400;EAB458v001;29;pc-7.0
23726;7400;EAB459v001;30;pc-7.0
23727;7400;EAB460v001;31;pc-7.0
23728;7400;EAB461v001;32;pc-7.0
23729;7400;EAB462v001;33;pc-7.0
23730;7400;EAB463v001;34;pc-7.0
23731;7400;EAB464v001;35;pc-7.0
23732;7400;EAB465v001;36;pc-7.0
23733;7400;EAB466v001;37;pc-7.0
23734;7400;AAA270v001;38;pc-7.0
23735;7402;EAA017v001;1;pc-7.0
23736;7402;EAA019v001;2;pc-7.0
23737;7402;EAA021v001;3;pc-7.0
23738;7402;EAA022v001;4;pc-7.0
23739;7402;EAA095v001;5;pc-7.0
23740;7402;EAA097v001;6;pc-7.0
23741;7402;EAA109v001;7;pc-7.0
23742;7402;EAA214v001;8;pc-7.0
23743;7402;EAA216v001;9;pc-7.0
23744;7402;EAA217v001;10;pc-7.0
23745;7402;EAA219v001;11;pc-7.0
23746;7402;EAA299v001;12;pc-7.0
23747;7402;EAA306v001;13;pc-7.0
23748;7402;EAA372v001;14;pc-7.0
23749;7402;EAA373v001;15;pc-7.0
23750;7402;EAA374v001;16;pc-7.0
23751;7402;EAA375v001;17;pc-7.0
23752;7402;EAA377v001;18;pc-7.0
23753;7402;EAA380v001;19;pc-7.0
23754;7402;EAA382v001;20;pc-7.0
23755;7402;EAA383v001;21;pc-7.0
23756;7402;EAA385v001;22;pc-7.0
23757;7402;EAA386v001;23;pc-7.0
23758;7402;EAA388v001;24;pc-7.0
23759;7402;EAA391v001;25;pc-7.0
23760;7402;EAA394v001;26;pc-7.0
23761;7402;EAA396v001;27;pc-7.0
23762;7402;EAA400v001;28;pc-7.0
23763;7402;EAA401v001;29;pc-7.0
23764;7402;EAA402v001;30;pc-7.0
23765;7402;EAA403v001;31;pc-7.0
23766;7402;EAA404v001;32;pc-7.0
23767;7402;EAA405v001;33;pc-7.0
23768;7402;EAA409v001;34;pc-7.0
23769;7402;EAA454v001;35;pc-7.0
23770;7402;EAA461v001;36;pc-7.0
23771;7402;EAA468v001;37;pc-7.0
23772;7402;EAA470v001;38;pc-7.0
23773;7402;EAA477v001;39;pc-7.0
23774;7402;EAA486v001;40;pc-7.0
23775;7402;EAA484v001;41;pc-7.0
23776;7402;EAA490v001;42;pc-7.0
23777;7402;EAA491v001;43;pc-7.0
23778;7402;EAA758v001;44;pc-7.0
23779;7402;EAA759v001;45;pc-7.0
23780;7402;EAA760v001;46;pc-7.0
23781;7402;EAA829v001;47;pc-7.0
23782;7402;EAA859v001;48;pc-7.0
23783;7402;EAA861v001;49;pc-7.0
23784;7402;EAA867v001;50;pc-7.0
23785;7402;EAA868v001;51;pc-7.0
23786;7402;EAB014v001;52;pc-7.0
23787;7402;AAA270v001;53;pc-7.0
23788;7405;EAA181v001;1;pc-7.0
23789;7405;AAD180v001;2;pc-7.0
23790;7405;AAA270v001;3;pc-7.0
23791;7408;EAA449v001;1;pc-7.0
23792;7408;EAA595v001;2;pc-7.0
23793;7408;EAA634v001;3;pc-7.0
23794;7408;AAA270v001;4;pc-7.0
23795;7409;EAA083v001;1;pc-7.0
23796;7409;EAA084v001;2;pc-7.0
23797;7409;EAA234v001;3;pc-7.0
23798;7409;EAA636v001;4;pc-7.0
23799;7409;EAA683v001;5;pc-7.0
23800;7409;AAA270v001;6;pc-7.0
23801;7411;EAA086v001;1;pc-7.0
23802;7411;EAA237v001;2;pc-7.0
23803;7411;EAA776v001;3;pc-7.0
23804;7411;AAA270v001;4;pc-7.0
23805;7411;AAA008v001;5;pc-7.0
23806;7412;EAA233v001;1;pc-7.0
23807;7412;EAA703v001;2;pc-7.0
23808;7412;AAA270v001;3;pc-7.0
23809;7416;AAA112v001;1;pc-7.0
23810;7416;AAA109v001;2;pc-7.0
23811;7416;AAA025v001;3;pc-7.0
23812;7416;AAA067v001;4;pc-7.0
23813;7416;AAA270v001;5;pc-7.0
23814;7418;EAB430v001;1;pc-7.0
23815;7418;EAB431v001;2;pc-7.0
23816;7418;EAB432v001;3;pc-7.0
23817;7418;EAB433v001;4;pc-7.0
23818;7418;EAB434v001;5;pc-7.0
23819;7418;EAB435v001;6;pc-7.0
23820;7418;EAB436v001;7;pc-7.0
23821;7418;EAB437v001;8;pc-7.0
23822;7418;EAB438v001;9;pc-7.0
23823;7418;EAB439v001;10;pc-7.0
23824;7418;EAB440v001;11;pc-7.0
23825;7418;EAB441v001;12;pc-7.0
23826;7418;EAB442v001;13;pc-7.0
23827;7418;EAB443v001;14;pc-7.0
23828;7418;EAB444v001;15;pc-7.0
23829;7418;EAB445v001;16;pc-7.0
23830;7418;EAB446v001;17;pc-7.0
23831;7418;EAB447v001;18;pc-7.0
23832;7418;EAB448v001;19;pc-7.0
23833;7418;EAB449v001;20;pc-7.0
23834;7418;EAB450v001;21;pc-7.0
23835;7418;EAB451v001;22;pc-7.0
23836;7418;EAB452v001;23;pc-7.0
23837;7418;EAB453v001;24;pc-7.0
23838;7418;EAB454v001;25;pc-7.0
23839;7418;EAB455v001;26;pc-7.0
23840;7418;EAB456v001;27;pc-7.0
23841;7418;EAB457v001;28;pc-7.0
23842;7418;EAB458v001;29;pc-7.0
23843;7418;EAB459v001;30;pc-7.0
23844;7418;EAB460v001;31;pc-7.0
23845;7418;EAB461v001;32;pc-7.0
23846;7418;EAB462v001;33;pc-7.0
23847;7418;EAB463v001;34;pc-7.0
23848;7418;EAB464v001;35;pc-7.0
23849;7418;EAB465v001;36;pc-7.0
23850;7418;EAB466v001;37;pc-7.0
23851;7418;AAA270v001;38;pc-7.0
23852;7419;AAA659v001;1;pc-7.0
23853;7419;AAA660v001;2;pc-7.0
23854;7419;AAA661v001;3;pc-7.0
23855;7419;EAB518v001;4;pc-7.0
23856;7419;EAB519v001;5;pc-7.0
23857;7419;AAA270v001;6;pc-7.0
23858;7420;AAA244v001;1;pc-7.0
23859;7420;EAA555v001;2;pc-7.0
23860;7420;EAA556v001;3;pc-7.0
23861;7420;AAA270v001;4;pc-7.0
23862;7420;AAA008v001;5;pc-7.0
23863;7421;EAB524v001;1;pc-7.0
23864;7421;EAB523v001;2;pc-7.0
23865;7421;AAA270v001;3;pc-7.0
23866;7422;EAB529v001;1;pc-7.0
23867;7422;EAB527v001;2;pc-7.0
23868;7422;EAB528v001;3;pc-7.0
23869;7422;EAB525v001;4;pc-7.0
23870;7422;EAB526v001;5;pc-7.0
23871;7422;EAB530v001;6;pc-7.0
23872;7422;AAA270v001;7;pc-7.0
23873;7423;EAA449v001;1;pc-7.0
23874;7423;EAA513v001;2;pc-7.0
23875;7423;EAB420v001;3;pc-7.0
23876;7423;EAB531v001;4;pc-7.0
23877;7423;AAA270v001;5;pc-7.0
23878;7424;AAA297v001;1;pc-7.0
23879;7424;AAA298v001;2;pc-7.0
23880;7424;AAC712v001;3;pc-7.0
23881;7424;AAC702v001;4;pc-7.0
23882;7424;AAA004v001;5;pc-7.0
23883;7424;AAA327v001;6;pc-7.0
23884;7424;AAA291v001;7;pc-7.0
23885;7424;AAA270v001;8;pc-7.0
23886;7425;AAA025v001;1;pc-7.0
23887;7425;AAA078v001;2;pc-7.0
